id,seccion,agrupacion_ganadora,LA LIBERTAD AVANZA_perc,UNION POR LA PATRIA_perc,LA LIBERTAD AVANZA_votos,UNION POR LA PATRIA_votos,Participacion,electores,votantes,BLANCO_perc,IMPUGNADO_perc,NULO_perc,BLANCO_votos,IMPUGNADO_votos,distrito
SANTA CRUZ_CORPEN AIKE,"Corpen Aike, Santa Cruz",LA LIBERTAD AVANZA,59.62,40.38,4869,3298,72.11,11597,8363,0.67,0.0,1.67,56,0,SANTA CRUZ
SANTA CRUZ_DESEADO,"Deseado, Santa Cruz",LA LIBERTAD AVANZA,56.91,43.09,38398,29078,69.45,100330,69679,0.89,0.03,2.24,622,20,SANTA CRUZ
SANTA CRUZ_GÜER AIKE,"Güer Aike, Santa Cruz",LA LIBERTAD AVANZA,59.68,40.32,43996,29724,71.87,106417,76485,1.14,0.03,2.45,870,23,SANTA CRUZ
SANTA CRUZ_LAGO ARGENTINO,"Lago Argentino, Santa Cruz",LA LIBERTAD AVANZA,51.3,48.7,7347,6975,67.23,22165,14902,1.37,0.04,2.48,204,6,SANTA CRUZ
SANTA CRUZ_LAGO BUENOS AIRES,"Lago Buenos Aires, Santa Cruz",LA LIBERTAD AVANZA,56.38,43.62,3737,2891,65.17,10517,6854,0.77,0.03,2.49,53,2,SANTA CRUZ
SANTA CRUZ_MAGALLANES,"Magallanes, Santa Cruz",LA LIBERTAD AVANZA,66.36,33.64,4349,2205,65.76,10418,6851,1.12,0.0,3.21,77,0,SANTA CRUZ
SANTA CRUZ_RIO CHICO,"Rio Chico, Santa Cruz",LA LIBERTAD AVANZA,58.02,41.98,1483,1073,60.69,4381,2659,0.98,0.04,2.86,26,1,SANTA CRUZ
