id,seccion,agrupacion_ganadora,LA LIBERTAD AVANZA_perc,UNION POR LA PATRIA_perc,LA LIBERTAD AVANZA_votos,UNION POR LA PATRIA_votos,Participacion,electores,votantes,BLANCO_perc,IMPUGNADO_perc,NULO_perc,BLANCO_votos,IMPUGNADO_votos,distrito
SAN LUIS_AYACUCHO,"Ayacucho, San Luis",LA LIBERTAD AVANZA,57.34,42.66,7875,5858,74.39,18985,14123,1.17,0.02,1.57,165,3,SAN LUIS
SAN LUIS_BELGRANO,"Belgrano, San Luis",LA LIBERTAD AVANZA,58.23,41.77,1886,1353,69.8,4735,3305,0.94,0.0,1.06,31,0,SAN LUIS
SAN LUIS_CHACABUCO,"Chacabuco, San Luis",LA LIBERTAD AVANZA,63.42,36.58,9909,5716,77.13,20924,16139,1.43,0.01,1.75,231,1,SAN LUIS
SAN LUIS_CORONEL PRINGLES,"Coronel Pringles, San Luis",LA LIBERTAD AVANZA,63.89,36.11,6378,3605,79.14,13064,10339,1.22,0.24,1.98,126,25,SAN LUIS
SAN LUIS_GENERAL PEDERNERA,"General Pedernera, San Luis",LA LIBERTAD AVANZA,72.26,27.74,64122,24615,78.69,116357,91566,1.13,0.04,1.92,1036,39,SAN LUIS
SAN LUIS_GOBERNADOR DUPUY,"Gobernador Dupuy, San Luis",LA LIBERTAD AVANZA,61.71,38.29,4976,3087,72.92,11276,8223,1.01,0.04,0.9,83,3,SAN LUIS
SAN LUIS_JUAN MARTIN DE PUEYRREDON,"Juan Martin De Pueyrredon, San Luis",LA LIBERTAD AVANZA,68.89,31.11,101846,45988,77.37,197582,152876,1.26,0.1,1.94,1931,150,SAN LUIS
SAN LUIS_JUNIN,"Junin, San Luis",LA LIBERTAD AVANZA,63.31,36.69,15111,8757,74.04,33679,24937,1.76,0.08,2.44,439,21,SAN LUIS
SAN LUIS_LIBERTADOR GENERAL SAN MARTIN,"Libertador General San Martin, San Luis",LA LIBERTAD AVANZA,50.24,49.76,1675,1659,77.22,4442,3430,1.02,0.03,1.75,35,1,SAN LUIS
